(3, 6, 7)
(1, 2, 7)
(42, 7, 6)
(40, 3, 6)
(39, 8, 6)
(24, 1, 5)
(25, 6, 5)
(31, 4, 5)
(28, 5, 5)
(30, 9, 5)
(15, 4, 5)
(39, 2, 13)
(38, 7, 13)
(36, 2, 13)
(27, 10, 5)
(35, 9, 13)
(33, 3, 13)
(9, 9, 14)
(10, 2, 14)
(12, 7, 14)
(32, 10, 13)
(7, 3, 14)
(13, 2, 14)
(3, 10, 14)
(6, 10, 14)
(4, 5, 14)
(30, 5, 13)
(1, 6, 14)
(29, 10, 13)
(26, 1, 13)
(27, 6, 13)
(34, 3, 5)
(25, 6, 13)
(0, 1, 14)
(41, 6, 13)
(33, 8, 5)
(37, 4, 6)
(36, 7, 5)
(39, 6, 5)
(28, 7, 14)
(29, 2, 14)
(37, 2, 5)
(11, 2, 6)
(23, 3, 14)
(25, 9, 14)
(26, 7, 6)
(17, 8, 5)
(26, 2, 14)
(27, 2, 6)
(13, 6, 6)
(29, 6, 6)
(22, 10, 14)
(20, 5, 14)
(24, 3, 6)
(17, 10, 6)
(18, 5, 6)
(20, 9, 6)
(23, 2, 13)
(15, 6, 6)
(22, 7, 13)
(14, 1, 6)
(21, 4, 6)
(19, 10, 14)
(23, 8, 6)
(8, 3, 6)
(18, 3, 5)
(10, 7, 6)
(20, 2, 13)
(17, 6, 14)
(7, 8, 6)
(19, 9, 13)
(4, 9, 6)
(5, 4, 6)
(2, 5, 6)
(17, 3, 13)
(16, 1, 14)
(1, 10, 6)
(41, 6, 5)
(16, 10, 13)
(14, 5, 13)
(20, 7, 5)
(40, 1, 5)
(15, 6, 14)
(7, 6, 5)
(13, 10, 13)
(21, 2, 5)
(4, 7, 5)
(41, 4, 4)
(5, 2, 5)
(2, 3, 5)
(30, 7, 4)
(27, 8, 4)
(28, 3, 4)
(23, 6, 5)
(31, 2, 4)
(8, 1, 5)
(33, 6, 4)
(38, 5, 4)
(34, 1, 4)
(9, 6, 13)
(1, 8, 5)
(35, 6, 4)
(7, 1, 13)
(40, 9, 4)
